sensor1,sensor2,sensor3,time
9.169991356041287,-3.4668952444644194,7.921719587647578,2020-04-01 01:55:00
4.899038690065306,-0.39980592532044007,10.098008934700458,2020-04-01 01:56:00
6.858461151721622,-5.240500669656288,9.42052465477642,2020-04-01 01:57:00
6.323368006809324,-0.29722733651123473,9.543314822762774,2020-04-01 01:58:00
6.855676735794587,-3.743569835290463,9.098444279635832,2020-04-01 01:59:00
7.759214469617385,1.1631357803970086,8.245344713559513,2020-04-01 02:00:00
7.6899248570786565,-2.6561332162832656,8.82233802260767,2020-04-01 02:01:00
5.181181797232785,0.26468829619856293,9.72261615685435,2020-04-01 02:02:00
4.024875648653778,0.6161677430243033,10.433203320323642,2020-04-01 02:03:00
6.426158337203781,-2.140129486798982,8.98504935880431,2020-04-01 02:04:00
2.9241481305933195,2.2299403875020456,11.53607044682148,2020-04-01 02:05:00
4.031348495452763,-1.1028948978827204,10.590869338652809,2020-04-01 02:06:00
5.89254441992587,-4.390054662735635,9.38333595691187,2020-04-01 02:07:00
4.192194088454146,2.272239600553574,10.79416425613624,2020-04-01 02:08:00
3.8919161878655935,1.497579628492871,11.167416391890551,2020-04-01 02:09:00
7.285811759026838,-4.196267518915683,8.903745564664487,2020-04-01 02:10:00
6.030722630568787,2.0642624985604225,9.020152596750917,2020-04-01 02:11:00
5.8275355144821965,-1.7799770988079795,9.400257788091569,2020-04-01 02:12:00
7.656690644276116,0.019786547398980735,8.152268832836443,2020-04-01 02:13:00
3.9830378210343502,4.704755353389394,10.323964603616446,2020-04-01 02:14:00
6.649690076339919,-2.372471125232634,9.168716919071533,2020-04-01 02:15:00
2.6921755823485887,2.4307294844913,11.026026715506772,2020-04-01 02:16:00
6.425585074551697,-0.2602557701247534,9.171008683143809,2020-04-01 02:17:00
7.804320701161318,-5.127505109474617,8.132577084450825,2020-04-01 02:18:00
6.773887584469816,-0.944230138479102,9.05719868251728,2020-04-01 02:19:00
7.850754870808627,-4.120866242198063,8.343546073775473,2020-04-01 02:20:00
4.9313995260778585,2.5154261683380086,9.88848406668508,2020-04-01 02:21:00
5.368635570050591,0.41349651360141965,9.702688839137934,2020-04-01 02:22:00
4.669017053277187,-0.8100608342677237,10.417143297460607,2020-04-01 02:23:00
3.079909509345776,2.2491958944450596,11.050841369487928,2020-04-01 02:24:00
5.457932820927141,0.14095106842163624,9.944417963895615,2020-04-01 02:25:00
4.001142905882478,0.3442892577459495,10.190694583018997,2020-04-01 02:26:00
6.541183865117371,0.868945311475162,9.153673890901509,2020-04-01 02:27:00
7.500321841473289,-1.8650532268404032,8.431946770254303,2020-04-01 02:28:00
2.768274916767423,1.936319490340406,11.362600595764171,2020-04-01 02:29:00
8.591018720603095,-1.3325364711576484,7.699143791804983,2020-04-01 02:30:00
2.74187404358785,0.5391500136544872,11.154210542187357,2020-04-01 02:31:00
5.29063213740058,-2.4022996803443446,9.76584270902801,2020-04-01 02:32:00
4.4205511058825095,-0.6314873189236995,10.552891303222626,2020-04-01 02:33:00
1.61252282823955,1.5320551449547142,11.922666889401128,2020-04-01 02:34:00
7.339848857074228,-0.5446898206720354,8.368758036306456,2020-04-01 02:35:00
4.960084192889164,-0.17795668061044478,10.100023083866988,2020-04-01 02:36:00
2.672705945612601,2.637222388201734,11.295038721162445,2020-04-01 02:37:00
4.5228125866282545,-0.7960306941785054,10.53887452008719,2020-04-01 02:38:00
4.692781762790791,1.3103289649291465,10.023333028903501,2020-04-01 02:39:00
6.837274809751438,-2.4068227042715695,9.284542993995178,2020-04-01 02:40:00
4.798744310352819,-1.8706217024113816,10.21143192329761,2020-04-01 02:41:00
3.355429005576043,3.147451873071602,10.643139748069188,2020-04-01 02:42:00
1.3536995559565472,-0.41807804202624443,11.987973792597916,2020-04-01 02:43:00
5.96888694152055,-0.8801523039127342,9.177398745030283,2020-04-01 02:44:00
1.3021427744134528,1.349107914726974,12.171793819174159,2020-04-01 02:45:00
5.899317923814829,-1.8836376979841187,9.499883764920579,2020-04-01 02:46:00
4.1431394072825185,0.9047522342254554,10.270774454496658,2020-04-01 02:47:00
6.394400399042466,0.5762792223342056,9.057367991028935,2020-04-01 02:48:00
3.1097660859787313,-1.2272118520838573,11.936263976661973,2020-04-01 02:49:00
2.8817928445368954,-0.3165024041900214,10.96341763482768,2020-04-01 02:50:00
1.566202239126551,5.794482394291482,12.296877258593423,2020-04-01 02:51:00
2.2510594273991873,0.7033855281122882,11.614486471838458,2020-04-01 02:52:00
3.6283750792887233,0.07426180728606865,11.227049642414718,2020-04-01 02:53:00
5.4533679601574425,-1.8474737152407026,9.545802348387864,2020-04-01 02:54:00
8.735405368490472,-2.5401684839841674,8.17590239797383,2020-04-01 02:55:00
6.725233916075389,-0.27969341299217926,8.974844143627024,2020-04-01 02:56:00
5.5360797370589365,-1.850234072178491,9.569783422753332,2020-04-01 02:57:00
4.79380235165334,-0.3686048395622841,10.039470923891471,2020-04-01 02:58:00
7.5864856951302535,-3.2208145994751716,9.02656178728202,2020-04-01 02:59:00
4.290011560015903,0.14975122370299224,10.15429608760392,2020-04-01 03:00:00
6.2135398895825,0.951641238147897,9.922665667233055,2020-04-01 03:01:00
6.85828969813862,-1.5510766069182675,8.848531333721713,2020-04-01 03:02:00
7.020835794188317,1.1918043162237346,8.525562139964197,2020-04-01 03:03:00
3.4740074977484445,-0.7538034941734735,11.06471880318697,2020-04-01 03:04:00
3.3067435544889987,1.3275722776549606,11.391968810027244,2020-04-01 03:05:00
7.2189297817707345,-1.8654920353567723,8.669255772412606,2020-04-01 03:06:00
2.929107717252942,0.5882522948366102,11.749296875003209,2020-04-01 03:07:00
3.987254927925129,-0.5500053203309782,10.37468499005242,2020-04-01 03:08:00
4.4966679736673765,0.09815907255856625,10.449270834288026,2020-04-01 03:09:00
3.026081260885597,4.99818150817283,11.225206997443468,2020-04-01 03:10:00
4.723024701887817,-2.9710812502852795,10.274289713113767,2020-04-01 03:11:00
7.907449066596586,-2.925375309442429,8.131107461940047,2020-04-01 03:12:00
5.70393015633973,2.642740809829901,9.112808771926016,2020-04-01 03:13:00
5.855844167405708,3.371422972054317,8.776239703143819,2020-04-01 03:14:00
4.010533140174741,0.16120035696178275,10.437951519977178,2020-04-01 03:15:00
3.889011224898103,-0.32557993539708235,10.794555128123479,2020-04-01 03:16:00
5.2504261539271155,-2.388703597427664,9.714786112131192,2020-04-01 03:17:00
9.271158148973694,-4.15464610967842,7.393141045471983,2020-04-01 03:18:00
2.3408157894814243,1.8220183459017356,11.71376308949876,2020-04-01 03:19:00
5.017344403959649,-2.7747121299439703,9.88059646058978,2020-04-01 03:20:00
4.758721188700949,2.472422076116726,10.07541897521175,2020-04-01 03:21:00
3.6439810500598497,3.5177301004235377,10.399922296395586,2020-04-01 03:22:00
5.820724184090705,-0.2968707331018489,9.415852178601318,2020-04-01 03:23:00
5.798730660088372,-1.3286108530386695,9.39166869380289,2020-04-01 03:24:00
4.934145684160326,0.9697213646856936,9.927258189897612,2020-04-01 03:25:00
5.934041098447552,0.4918387928719968,8.7746336537669,2020-04-01 03:26:00
8.25964156928443,-2.309840616584367,8.083098419060013,2020-04-01 03:27:00
1.894559518221496,2.7399623787727125,12.342425357127967,2020-04-01 03:28:00
4.984889123065727,1.434417870914428,10.059641868392012,2020-04-01 03:29:00
7.2237350060569,-3.111789214163434,8.76780042369008,2020-04-01 03:30:00
4.5007692721532955,0.6240975663084868,10.258746447625075,2020-04-01 03:31:00
6.2110879317106225,-1.9790607728248364,9.586022599706512,2020-04-01 03:32:00
5.242456000379189,0.15008416495948154,10.345903258191937,2020-04-01 03:33:00
5.0374641715532755,0.005732964626333819,9.990188616181642,2020-04-01 03:34:00
3.7854490991791208,4.747854871581831,10.555373324297518,2020-04-01 03:35:00
2.859159532511251,1.3738975926096724,11.20969089765704,2020-04-01 03:36:00
4.782193158826457,2.840544234377126,9.425973606108855,2020-04-01 03:37:00
6.101385890567327,-1.5092302891816343,8.779437942505497,2020-04-01 03:38:00
6.5699193747065046,1.8300393419489476,8.770344560592685,2020-04-01 03:39:00
5.346013415639784,-1.4509117933125657,10.083809808763862,2020-04-01 03:40:00
2.885308881278816,1.4666685511482997,11.208407040842388,2020-04-01 03:41:00
7.2221342029810245,-2.1311081430767747,8.65174456898074,2020-04-01 03:42:00
6.160176674205308,-1.5909501676322892,9.543820735538423,2020-04-01 03:43:00
5.938978407088449,0.8040970802348475,9.332792412654344,2020-04-01 03:44:00
2.5037410130878444,0.9763696299072473,11.43653611524087,2020-04-01 03:45:00
5.74661420398237,-2.178218572108171,9.009035767554359,2020-04-01 03:46:00
8.128468231458195,-5.4748035117497755,8.279881676323146,2020-04-01 03:47:00
3.805682005198765,-0.6027885099296819,10.722032539903799,2020-04-01 03:48:00
2.8225293580187403,-1.1112149908630338,11.604109514039061,2020-04-01 03:49:00
7.590781542329477,0.4561902888476279,8.184329353926723,2020-04-01 03:50:00
5.346134557949288,1.008340316066401,9.754968309874293,2020-04-01 03:51:00
4.804974219072238,-3.3230443859980032,9.814885795505333,2020-04-01 03:52:00
2.9311424010906766,2.1022649623458216,11.703367879584862,2020-04-01 03:53:00
6.163943162046166,-0.7987371026351526,9.738193473697029,2020-04-01 03:54:00
5.158338302023838,-1.7705040499770388,10.332819160749763,2020-04-01 03:55:00
2.012195609118484,1.0309277528791456,11.737896729676121,2020-04-01 03:56:00
5.4243016499700385,0.8575210338666117,9.802035019820712,2020-04-01 03:57:00
5.133354632344237,-1.173561509083981,9.658847432625144,2020-04-01 03:58:00
5.895814043120468,1.527834662692397,9.202930812738986,2020-04-01 03:59:00
5.982133906238177,-1.1982987078367249,9.45112911052178,2020-04-01 04:00:00
7.000014320976803,-2.445365728768764,8.507236787495394,2020-04-01 04:01:00
6.532569064068336,-2.3634634001361956,9.037832319298241,2020-04-01 04:02:00
5.436386098307063,0.17704725213633474,9.983789117430243,2020-04-01 04:03:00
0.6921591423600537,1.192298236778199,13.248311935050635,2020-04-01 04:04:00
6.57380565904689,-0.7904792852578307,8.840383700937936,2020-04-01 04:05:00
7.179900246610117,-1.4370765995948143,8.617398835104005,2020-04-01 04:06:00
2.1906792910814192,2.5063312178767316,12.065846084660835,2020-04-01 04:07:00
5.301972660641763,-3.6252767556820484,9.699641296629887,2020-04-01 04:08:00
2.3313009685694888,0.9723727145614319,11.65613853315829,2020-04-01 04:09:00
7.8098232685798905,-1.3241839679350549,7.837808033966317,2020-04-01 04:10:00
3.641920643265298,2.6307701563419417,10.600367521186255,2020-04-01 04:11:00
2.164027331365928,3.4718309833413414,11.723260446122254,2020-04-01 04:12:00
6.429954082217835,-2.578889170463736,9.615291606897381,2020-04-01 04:13:00
4.523301003467083,-2.545084545089475,10.584157355449204,2020-04-01 04:14:00
2.7119652166469006,-0.878007448927432,11.09724181366737,2020-04-01 04:15:00
0.9761781029447594,3.4349919601036856,12.46618601880539,2020-04-01 04:16:00
5.426158349205498,-1.226546514657729,9.626163591019695,2020-04-01 04:17:00
1.1926773448044998,5.218000094667516,11.786929750372803,2020-04-01 04:18:00
9.512253083890233,-7.220230916288364,7.864720935318781,2020-04-01 04:19:00
4.575458388214441,3.6044681843773003,10.184189931960116,2020-04-01 04:20:00
5.61764250716895,-0.6458473850862575,9.784615959586004,2020-04-01 04:21:00
5.619823327895545,1.0485783840102272,9.422835114089047,2020-04-01 04:22:00
4.384505922036875,2.1016892535574727,10.53732918752804,2020-04-01 04:23:00
4.203583794180643,0.5213719048775652,10.367502665579512,2020-04-01 04:24:00
1.8765143611387338,2.474034607066,11.711485038887531,2020-04-01 04:25:00
2.7412376901374875,2.7941558716315593,11.124839113908376,2020-04-01 04:26:00
2.953442901770344,0.7043460358712464,11.408798059685985,2020-04-01 04:27:00
5.961126308179023,-1.82095496052887,9.220369029144866,2020-04-01 04:28:00
6.154525220601584,-0.38222506621728247,8.984100228139889,2020-04-01 04:29:00
4.012129527219971,-3.4632291188915776,10.686238004691027,2020-04-01 04:30:00
4.688457900168985,0.3097265467513026,10.361064276773234,2020-04-01 04:31:00
6.140123067959489,-1.2946942419085221,9.649974065074206,2020-04-01 04:32:00
5.604374591979837,-1.1597475462804219,9.398094916461925,2020-04-01 04:33:00
3.788144903506713,1.3586132085390943,10.680320213471079,2020-04-01 04:34:00
6.204312892952018,-2.0718674736966873,9.415471873743192,2020-04-01 04:35:00
5.294542447344368,1.884274094410254,10.008858974092371,2020-04-01 04:36:00
2.709561194775045,0.7603906446384028,11.548986449923525,2020-04-01 04:37:00
6.521006799443861,-3.6242969314713225,8.737168400973193,2020-04-01 04:38:00
5.260289873225859,-0.3306230528792924,9.767413461019762,2020-04-01 04:39:00
7.061617451797583,-4.180950959278311,8.996116556318293,2020-04-01 04:40:00
6.942721735612229,-0.367202422857586,9.129150289380256,2020-04-01 04:41:00
4.876885217747454,0.63516335658032,10.161458840433635,2020-04-01 04:42:00
6.419059517094114,-3.4358189848534564,9.338858409378442,2020-04-01 04:43:00
4.635076188927174,1.5502110180691,9.934058003001223,2020-04-01 04:44:00
3.7481429097175747,-2.2307414839717956,10.864917617824869,2020-04-01 04:45:00
4.3449472199241015,1.8663142221013982,10.308208208951944,2020-04-01 04:46:00
1.8046292006587001,-0.9911066909142537,12.053747486240963,2020-04-01 04:47:00
5.496001874086172,-0.3271721088682916,9.607747254572768,2020-04-01 04:48:00
5.597424178283287,-1.0741900003423956,9.452630831051225,2020-04-01 04:49:00
3.2181077631462998,3.987133623203871,10.740431925103625,2020-04-01 04:50:00
2.204753735720325,0.6769459570152775,11.70869018511349,2020-04-01 04:51:00
8.597830804001779,-1.9609232891694512,7.686121724133377,2020-04-01 04:52:00
0.2601769623619612,5.6918900037494184,12.743744696133916,2020-04-01 04:53:00
7.300849552833391,-4.963606460831981,9.054691428442668,2020-04-01 04:54:00
2.1748424860868645,0.8930875266362076,12.056871403126083,2020-04-01 04:55:00
5.466623622462894,2.2510319606599833,9.320533199184466,2020-04-01 04:56:00
4.307503486806242,-0.19571418792283737,10.463907219244597,2020-04-01 04:57:00
3.9010090863226736,1.5061123355266426,10.521718187082516,2020-04-01 04:58:00
2.977138299161752,1.0289345816696622,10.901731847549437,2020-04-01 04:59:00
3.168195499645198,2.9492474899043253,11.341249315820182,2020-04-01 05:00:00
4.690542508543561,2.5882604068408988,10.426094838917601,2020-04-01 05:01:00
2.022560655255088,4.483787283965425,11.66173987691798,2020-04-01 05:02:00
5.864135275770868,3.797250531949685,9.129120063535288,2020-04-01 05:03:00
3.094741820616509,2.0557009161487607,11.018561679220902,2020-04-01 05:04:00
4.705621834243137,-2.2875617975474394,10.346655018172981,2020-04-01 05:05:00
4.742289662901504,4.112708594351095,10.222833461127157,2020-04-01 05:06:00
6.344348850361294,-0.7360223147905548,8.816760274984146,2020-04-01 05:07:00
6.092551010696301,-2.254319350964208,9.09314493015761,2020-04-01 05:08:00
0.6662860650437183,5.18010018082623,12.647049399999222,2020-04-01 05:09:00
1.594023524025749,4.934196807793374,12.228945488794114,2020-04-01 05:10:00
4.431291243039792,3.6415407677397584,10.580993151504703,2020-04-01 05:11:00
4.449444668977219,-1.0051884147095091,10.613499758018893,2020-04-01 05:12:00
6.060854222119938,-3.7457544000154943,9.182755548177088,2020-04-01 05:13:00
5.738587114265744,0.851108422497406,9.427867288102362,2020-04-01 05:14:00
5.308390063109174,1.1033021173973587,9.44473139180648,2020-04-01 05:15:00
6.96081239454357,-3.267202033435089,8.91515650440076,2020-04-01 05:16:00
5.264606636326611,0.08829400379961992,9.794138247010668,2020-04-01 05:17:00
7.003618064739362,-1.5673725310454925,9.125333365164975,2020-04-01 05:18:00
7.505318437797763,-3.1064741202999624,8.27555461591837,2020-04-01 05:19:00
7.4001920581534595,-0.7868443411910205,8.980739566382894,2020-04-01 05:20:00
6.709627989838307,-2.3411651018509243,9.281954770121676,2020-04-01 05:21:00
3.7603498405894844,1.4494699215687799,10.727761111449983,2020-04-01 05:22:00
3.1540611732408648,-1.3361908739558752,10.89611831051744,2020-04-01 05:23:00
3.704071083907726,1.9515015975079792,10.968529928718418,2020-04-01 05:24:00
3.9251085062875806,0.5015055929865972,10.315514397245154,2020-04-01 05:25:00
3.7837957795847137,0.8759154700664729,10.892273020569307,2020-04-01 05:26:00
4.615438431983526,0.9086970120305712,10.05601272197011,2020-04-01 05:27:00
8.8901635025652,-2.705043447165092,7.892677151876033,2020-04-01 05:28:00
5.090355598050183,0.13428136217758654,10.152429639631281,2020-04-01 05:29:00
6.084630463922883,-3.0263994256016655,9.309381770358888,2020-04-01 05:30:00
6.081814215372786,-0.5955775313036813,9.326143122624252,2020-04-01 05:31:00
7.168363919951228,-1.9177601158063544,8.404741114709195,2020-04-01 05:32:00
5.999033832993899,-3.3952158008321938,9.485669997785807,2020-04-01 05:33:00
3.697710877455134,-1.0662126711904716,10.454288787373075,2020-04-01 05:34:00
4.649334805762528,0.602422474102451,9.945967862858094,2020-04-01 05:35:00
6.528775126887898,-2.5712139695730483,9.25615371041919,2020-04-01 05:36:00
7.127460649916118,-1.4617164488391712,9.266887680947752,2020-04-01 05:37:00
5.3592415642683315,-1.3940708059881963,9.804168690905625,2020-04-01 05:38:00
3.476366123301864,0.9222473436554908,10.607172660372187,2020-04-01 05:39:00
4.549442615015779,-1.468650765768221,10.066171894848457,2020-04-01 05:40:00
4.96895632538022,1.8546189649519547,9.903189173161614,2020-04-01 05:41:00
3.414311564611361,0.491010342563951,10.861715369011518,2020-04-01 05:42:00
5.362285540296508,3.101721124524002,9.520893094227407,2020-04-01 05:43:00
8.085195211140366,-1.134441108833052,7.6358386134663725,2020-04-01 05:44:00
2.2793330228084696,2.2650176762555847,11.788921282673828,2020-04-01 05:45:00
1.4151047750818186,2.388986176781429,12.13338545469925,2020-04-01 05:46:00
6.57848119067274,-1.4457625157576344,9.050896018817777,2020-04-01 05:47:00
3.836236140603762,1.0344022913926811,10.53557290156983,2020-04-01 05:48:00
3.3070904347247496,1.9010630943722193,10.617542761197468,2020-04-01 05:49:00
0.9998214638669918,2.459220676795975,11.720928346603227,2020-04-01 05:50:00
4.600209701654573,-2.3488188016464524,9.884091252835718,2020-04-01 05:51:00
4.267707270832782,0.4350252037360016,10.1885575639143,2020-04-01 05:52:00
9.993046318041245,-4.834387799869957,7.3597046354231725,2020-04-01 05:53:00
6.001182403548491,-1.221986850347024,9.604021410014722,2020-04-01 05:54:00
2.235059681151427,0.13697448964898698,12.032076651561056,2020-04-01 05:55:00
7.13479955313152,-0.3613095739076308,8.876559732927902,2020-04-01 05:56:00
6.107440406992916,-0.4713149720145449,9.059159071408823,2020-04-01 05:57:00
7.104943829342869,-3.3555842863518883,8.93941995389909,2020-04-01 05:58:00
4.552079504613604,1.2931857919267027,10.209500008022562,2020-04-01 05:59:00
5.998851780258494,-0.5354165302666762,9.560804229751053,2020-04-01 06:00:00
6.339222328356146,-0.9940744609917519,9.061591838716494,2020-04-01 06:01:00
2.8151433586496073,1.0692943352140056,11.160554771691864,2020-04-01 06:02:00
